molecule_chembl_id,pchembl_value,target_chembl_id,value,canonical_smiles
CHEMBL1393339,4.85,CHEMBL4282,0,Cc1oc(-c2ccc(Cl)cc2)cc1-c1nn2c(-c3ccco3)nnc2s1
CHEMBL1352184,4.5,CHEMBL4282,0,COc1ccc(Nc2nnc(SCc3cc([N+](=O)[O-])cc4c3OCOC4)s2)cc1
CHEMBL3199374,4.9,CHEMBL4282,0,CO/N=C(\c1nonc1N)N1CCN(c2ccc([N+](=O)[O-])cc2Cl)CC1
CHEMBL1554910,5.6,CHEMBL4282,0,CN(C)c1ncc2nc(-c3ccc(F)cc3)c(=O)n(CCC#N)c2n1
CHEMBL123031,5.23,CHEMBL4282,0,Cc1ccc(N2CCN(Cc3ccc4ccc(=O)oc4c3)CC2)cc1Cl
CHEMBL1578610,5.19,CHEMBL4282,0,O=C(Cc1ccccc1F)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1
CHEMBL333035,4.68,CHEMBL4282,0,CCN1CCc2c(ccc3nc(O)c(O)nc23)C1
CHEMBL478350,4.01,CHEMBL4282,0,Nc1ccc(C#CC2(O)CN3CCC2CC3)cn1
CHEMBL1377454,5.05,CHEMBL4282,0,NC(=O)COC(=O)c1ccc2c(c1)S(=O)(=O)N=C1CCCCCN12
CHEMBL492887,4.28,CHEMBL4282,0,Cc1cc(OC(=O)c2ccco2)nc(SCc2c(Cl)cccc2Cl)n1
CHEMBL1397874,4.85,CHEMBL4282,0,Cc1cccc(C)c1NC(=O)c1ccc(-c2cc(Cl)ccc2Cl)o1
CHEMBL385909,5.89,CHEMBL4282,0,CCNC(=O)NCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1
CHEMBL394095,4.93,CHEMBL4282,0,CS(=O)(=O)c1ccc(-n2nc(C(F)F)c(C#N)c2-c2ccccc2)cc1
CHEMBL3809691,5.44,CHEMBL4282,0,Cc1nc2cccc3c2nc1N[C@H](C)/C=C\C[C@H]1CNC(=O)c2cc-3[nH]c21
CHEMBL1424627,5.15,CHEMBL4282,0,Cc1cccc(NC(=O)CCc2c(C)nn(-c3ccc(N4CCOCC4)nn3)c2C)c1
CHEMBL1405745,4.54,CHEMBL4282,0,Cc1cc(C)n(CC(=O)NC2CCCN(Cc3ccc(Cl)cc3)C2)n1
CHEMBL1518782,4.74,CHEMBL4282,0,CCc1nc(C)cn1S(=O)(=O)c1cc(Br)ccc1OC
CHEMBL1346351,4.54,CHEMBL4282,0,CCOC(=O)N1CCC(C(N)=O)CC1
CHEMBL63275,4.66,CHEMBL4282,0,O=C(Nc1ccc(Br)cc1)c1cc2ccccc2cc1O
CHEMBL3590396,4.9,CHEMBL4282,0,Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OCC3CCS(=O)(=O)CC3)c2[nH]c1=O
CHEMBL1363326,4.8,CHEMBL4282,0,Cc1nn(-c2ccccc2)c2sc(C(=O)Nc3cccc(O)c3)cc12
CHEMBL1760410,5.3,CHEMBL4282,0,Cc1c(-c2ccc(Cl)cc2)cccc1N(CCCC(F)(F)F)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C
CHEMBL1385665,4.45,CHEMBL4282,0,O=C(Nc1nc(-c2ccc3c(c2)Cc2ccccc2-3)cs1)c1ccccc1
CHEMBL4442213,5.91,CHEMBL4282,0,COc1ccc2[nH]c3nc4c(c(N)c3c2c1)CCCC4
CHEMBL483,5.38,CHEMBL4282,0,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O
CHEMBL1324287,4.6,CHEMBL4282,0,CC1(C)Cc2c(c(N3CCOCC3)nc3snc(Br)c23)CO1
CHEMBL1562767,4.95,CHEMBL4282,0,O=C(O)c1ccc(C[n+]2c(-c3ccccc3)csc2Nc2ccccc2)cc1.[Br-]
CHEMBL108680,4.36,CHEMBL4282,0,COc1cc(C2CCN(C(C)=O)CC2)ccc1O
CHEMBL244645,5.4,CHEMBL4282,0,CCc1ccc(O)c(/N=C/c2cccc(C)c2O)c1
CHEMBL1370738,4.65,CHEMBL4282,0,Cc1ccc(Nc2nc(N)nc(CN3CCCCCC3)n2)cc1
CHEMBL1532956,4.73,CHEMBL4282,0,COc1ccc(C(=O)N2C(=S)NC(=O)/C2=C\c2ccc(C)cc2)cc1
CHEMBL3208963,4.6,CHEMBL4282,0,O=C(CC1S/C(=N\S(=O)(=O)c2ccccc2)N(c2ccccc2)C1=O)Nc1ccc(F)cc1
CHEMBL1385381,5.2,CHEMBL4282,0,COc1cccc(OCc2nnc(-c3cccs3)o2)c1
CHEMBL1440552,4.4,CHEMBL4282,0,CN1[C@H](Cc2ccccc2)C=C[C@]1(C)C(=O)NCC1CC1
CHEMBL1496351,4.9,CHEMBL4282,0,Cl.Cl.OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
CHEMBL1543684,4.74,CHEMBL4282,0,Cc1ccc(C)c(N(C(=O)CNC(=O)c2ccco2)C(C(=O)NC2CCCCC2)c2ccncc2)c1
CHEMBL1301577,5.2,CHEMBL4282,0,Cn1cnnc1SCC(=O)N1CCC(Cc2ccccc2)CC1
CHEMBL1509804,4.5,CHEMBL4282,0,Nc1ccc(N(c2ccccc2)c2ccc(N)cc2)cc1
CHEMBL1601650,4.5,CHEMBL4282,0,CCC(=O)OCc1c(C(F)(F)F)nn(C)c1Sc1ccc(Cl)cc1
CHEMBL372871,5.42,CHEMBL4282,0,CC(C)NC1=NS(=O)(=O)c2ccccc2N1
CHEMBL1334989,4.4,CHEMBL4282,0,Cc1cc(-c2cccs2)c2c(n1)sc1c(=O)[nH]c(=O)[nH]c12
CHEMBL213239,5.86,CHEMBL4282,0,COc1cccc(C(=O)NN2c3ccccc3N=C(N3CCN(C)CC3)c3cc(Cl)ccc32)c1
CHEMBL473509,5.0,CHEMBL4282,0,COc1ccc(C(=O)N2C[C@@H](C)[C@H](Nc3ccccc3)c3ccccc32)cc1
CHEMBL1520900,5.1,CHEMBL4282,0,Cn1c(=O)[nH]c(=O)c2c1nc(NCc1ccccc1)n2CCCc1ccccc1
CHEMBL3199168,4.7,CHEMBL4282,0,O=[N+]([O-])c1cccc(-c2ccc(/C=N/Nc3nc(N4CCCCC4)nc(N4CCCCC4)n3)o2)c1
CHEMBL1529946,5.4,CHEMBL4282,0,Cc1ccsc1/C=C1/C(=O)NN(c2ccccc2)C1=O
CHEMBL1483284,4.54,CHEMBL4282,0,Cc1cc(S(=O)(=O)Nc2ccc(N(C)C)cc2)c(C)s1
CHEMBL379427,4.5,CHEMBL4282,0,Cc1nnc(Sc2ncc([N+](=O)[O-])s2)n1-c1ccc(OCc2ccccc2)cc1
CHEMBL400341,5.0,CHEMBL4282,0,C=C1C(=O)[C@@]23[C@@H]4O[C@H]5O[C@@]2(O)[C@@H](O)[C@@H]2C(C)(C)CCC[C@]52[C@@H]3CC[C@@H]14
CHEMBL1438006,4.55,CHEMBL4282,0,CCC(=O)OC1(C)C(=O)C=C2C=C(CCCCNC(=O)OC(C)(C)C)OC=C2C1=O
CHEMBL114786,4.68,CHEMBL4282,0,CCCCCCCCCCCCCCCC(=O)CCC[N+](C)(C)CCOCn1cc(C)c(=O)[nH]c1=O.[I-]
CHEMBL1570319,4.85,CHEMBL4282,0,CCCOc1ccc(C(=O)N2CCN(c3ccc(NC(=O)CC)cc3Cl)CC2)cc1
CHEMBL471440,5.09,CHEMBL4282,0,OC[C@H]1O[C@@H](c2scc3c(=S)[nH]cnc23)[C@H](O)[C@@H]1O
CHEMBL3671339,5.7,CHEMBL4282,0,CC(C)(C)OC(=O)N1CCC1(C(=O)N1C[C@H](S(=O)(=O)c2ccc(F)cc2Cl)C[C@H]1C(=O)NC1(C#N)CC1)c1ncc(Cl)cc1F
CHEMBL1365128,4.95,CHEMBL4282,0,Cc1cccc(NC(=O)C2CCN(S(=O)(=O)c3cccs3)CC2)n1
CHEMBL1256718,4.6,CHEMBL4282,0,C[C@]1(C2CCCC2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O
CHEMBL58586,5.64,CHEMBL4282,0,O=C1CC(C(=O)O)Nc2cc(Cl)cc(Cl)c21
CHEMBL247527,4.92,CHEMBL4282,0,O=C(O)c1[nH]nc2c1CCC2c1ccccc1
CHEMBL1359125,5.43,CHEMBL4282,0,CCOC(=O)C1CCCN(C(=O)c2ccc(NC(=O)c3nsc4ccccc34)cc2)C1
CHEMBL1555002,5.18,CHEMBL4282,0,Cc1ccc(-c2noc(-c3ccc(N4CCCCC4)c([N+](=O)[O-])c3)n2)cc1
CHEMBL1460662,5.49,CHEMBL4282,0,O=C(CCc1ccccc1)NC1CCCc2ccccc21
CHEMBL1572074,4.85,CHEMBL4282,0,NC1=C(c2nc3ccccc3s2)C(=O)CN1Cc1ccco1
CHEMBL1496379,4.55,CHEMBL4282,0,CCCCC(=O)Nc1nn(CC(C)C)c2nc3ccccc3cc12
CHEMBL1509090,4.5,CHEMBL4282,0,CCN1CCN(c2cc(C)c3cc(NC(=O)Cc4ccc(OC)c(OC)c4)ccc3n2)CC1
CHEMBL3087715,5.33,CHEMBL4282,0,CCn1c(-c2ccco2)nc2c(N)ncnc21
CHEMBL1473720,4.6,CHEMBL4282,0,COc1ccc(C(=O)Nc2nc(-c3ccc(Br)cc3)ns2)cc1
CHEMBL1567903,4.4,CHEMBL4282,0,CC[C@@H](C)C1CN[C@H](C(=O)O)[C@H]1CC(=O)O
CHEMBL233218,5.3,CHEMBL4282,0,Clc1ccc(-n2ccc3ccccc32)cc1
CHEMBL3191922,5.3,CHEMBL4282,0,CCOC(=O)C1=C(C)C/C(=N\NC(=O)c2ccccc2O)CC1
CHEMBL1542065,4.55,CHEMBL4282,0,Cl.Fc1ccc(CNCc2ccc3c(c2)OCO3)cc1
CHEMBL2159957,4.82,CHEMBL4282,0,Cc1ccc2cc(C(c3nnnn3C3CCCC3)N3CCCC4(CCCCC4)C3)c(=O)[nH]c2c1
CHEMBL331611,5.34,CHEMBL4282,0,c1ccc(C(CCN2C3CCC2c2c([nH]c4ccccc24)C3)c2ccccc2)cc1
CHEMBL1606524,4.18,CHEMBL4282,0,CCOc1ccc(S(=O)(=O)N2CCCC(C(=O)NCc3cccnc3)C2)cc1C
CHEMBL1329544,4.55,CHEMBL4282,0,Cc1ccc(S(=O)(=O)C(C)C(=O)NCCS(=O)(=O)c2ccc(Cl)cc2)cc1
CHEMBL1516928,5.04,CHEMBL4282,0,O=C(NCc1cccnc1)c1ccc(CS(=O)(=O)Cc2ccc(Cl)cc2)o1
CHEMBL316683,5.35,CHEMBL4282,0,Nc1nc(N)c2nc(CN3CCN(Cc4cccc5ccccc45)CC3)nnc2n1
CHEMBL1406948,4.09,CHEMBL4282,0,COc1ccc(Nc2nccc(-c3cccc(N)c3)n2)cc1
CHEMBL1548500,4.49,CHEMBL4282,0,CCN1CCN(c2ccc(NC(=O)CCc3c(C)nc4c(-c5ccc(F)cc5)c(C)nn4c3C)cc2)CC1
CHEMBL3193699,4.0,CHEMBL4282,0,COc1ccc2c(c1)CCC/C2=N\OC(=O)c1ccccc1F
CHEMBL1340380,4.6,CHEMBL4282,0,COc1cc(OC)cc(C(=O)NCC(=O)OC2CCOC2=O)c1
CHEMBL3330040,4.72,CHEMBL4282,0,CC1(C)C(=O)CC[C@]2(C)[C@@H]1C[C@@H](O)[C@]13C(=O)C(CNc4ccc(Br)cc4)[C@H](CC[C@@H]21)[C@H]3O
CHEMBL1458425,4.4,CHEMBL4282,0,Cc1cc(=O)n2c(n1)NC(NCc1ccccc1)=NC2c1ccccc1
CHEMBL1561607,4.45,CHEMBL4282,0,COc1ccccc1C1(O)CC2CCC(C1)N2S(=O)(=O)c1ccc(C(C)=O)cc1
CHEMBL1585428,4.55,CHEMBL4282,0,O=C(CCn1nc(-c2ccccc2)c2ccccc2c1=O)N1CCN(c2ccccc2)CC1
CHEMBL1592194,5.74,CHEMBL4282,0,Cc1sc2ncnc(N3CCC(C(=O)N(CC(C)C)c4nc5ccccc5s4)CC3)c2c1C
CHEMBL1363071,5.05,CHEMBL4282,0,C/C(=N\c1ccccc1N)c1c(C)cc(=O)n(O)c1O
CHEMBL1222635,4.77,CHEMBL4282,0,O=C(NC[C@@H]1CCNC1)c1ccc(-c2cnc3ccc(NCc4ccc(Cl)c(Cl)c4)nn23)cc1
CHEMBL1492529,4.9,CHEMBL4282,0,Cc1cc2c(c(SCC(=O)N(C)c3ccccc3)n1)C(=O)OC2
CHEMBL301273,5.89,CHEMBL4282,0,CCNC(=O)Nc1nc2nc(NCCCN(CC)CC)ncc2cc1-c1c(Cl)cccc1Cl
CHEMBL1478730,4.78,CHEMBL4282,0,Cc1ccc(OCc2ccc(C(=O)N3CCCC3)o2)cc1C
CHEMBL1403577,5.05,CHEMBL4282,0,Clc1nnc(NN=C2CCCC2)c2ccccc12
CHEMBL359918,5.5,CHEMBL4282,0,FC(F)(F)Oc1ccccc1/C=C1\CCN2Cc3ccccc3N=C12
CHEMBL3092083,5.02,CHEMBL4282,0,COc1ccc(S(=O)(=O)N2CC3(C[C@H]2C(=O)O)SCCS3)cc1
CHEMBL2376753,5.43,CHEMBL4282,0,CCC(=O)Nc1nc2c(s1)CCCc1ccccc1-2
CHEMBL4159060,4.11,CHEMBL4282,0,COC(=O)[C@]12C(=O)[C@@H](C)O[C@@H]3OC(=O)[C@](C)(C[C@@H]4[C@]1(C)CC=C1C(=CC(=O)OC1(C)C)[C@@]4(C)O)[C@@H]32
CHEMBL481292,5.99,CHEMBL4282,0,CN(Cc1cc2c(=O)c(C(=O)NCc3ccc(F)c(F)c3)cn(C)c2o1)C[C@@H](O)c1ccco1
CHEMBL1374660,4.45,CHEMBL4282,0,O=C(CN1C(=O)NC2(CCCCCC2)C1=O)c1ccccc1
CHEMBL1322661,4.84,CHEMBL4282,0,CC1=C(C(=O)N2CCOCC2)C(c2ccccc2F)C2=C(O)CC(C)(C)CC2=N1
CHEMBL1378219,4.8,CHEMBL4282,0,O=C(COC(=O)C1CC2C=CC1C2)Nc1ccc2c(c1)OC(F)(F)O2
CHEMBL1669382,5.4,CHEMBL4282,0,CCCn1ccc2cc(-c3cncnc3)cc(Cl)c2c1=O
CHEMBL1532046,4.4,CHEMBL4282,0,O=C(CSc1ncccn1)N1CCCc2ccccc21
CHEMBL1521261,4.7,CHEMBL4282,0,c1ccc(-c2nnn(C34CC5CC(CC(C5)C3)C4)n2)cc1
CHEMBL262769,5.96,CHEMBL4282,0,c1cncc(OC[C@H]2CCN2)c1
CHEMBL1426415,4.75,CHEMBL4282,0,CCOC(=O)CN1CC23C=CC(O2)C(C(=O)Nc2ccc4c(c2)OCO4)C3C1=O
CHEMBL4127497,5.72,CHEMBL4282,0,NC(=O)c1ccc(Oc2cccc(C(=O)N3CCN(c4ccccc4F)CC3)c2)cc1
CHEMBL1424756,4.5,CHEMBL4282,0,CCc1cccc(NC(=O)C[n+]2c3n(c4ccc(C(F)(F)F)cc42)CCCCC3)c1.[Cl-]
CHEMBL1584434,4.05,CHEMBL4282,0,Cc1ccc(-c2csc3nnc(SCC(=O)Nc4cccc(C)n4)n23)cc1
CHEMBL1369823,4.35,CHEMBL4282,0,CCC1Oc2ccccc2N(CC(=O)NCc2ccco2)C1=O
CHEMBL1425228,4.95,CHEMBL4282,0,O=c1c2cc(F)ccc2[nH]c(=S)n1CCCN1CCOCC1
CHEMBL1599946,5.95,CHEMBL4282,0,CCN(CC)c1ccc2cc(-c3nc(-c4ccc(OC)cc4)cs3)c(=O)oc2c1
CHEMBL382522,5.77,CHEMBL4282,0,C[N+](C)(CCCNc1cc(Cl)ccc1Sc1ccccc1)c1ccc(Cl)c(Cl)c1
CHEMBL4563077,4.76,CHEMBL4282,0,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)Nc2cccc(Nc3cc(-c4cccc(-c5ccccc5)c4)ncn3)c2)cc1
CHEMBL3221894,5.26,CHEMBL4282,0,CCOc1nc2cccc(C(=O)NCc3ccccc3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
CHEMBL1610888,4.8,CHEMBL4282,0,COc1ccc(OC)c2c1CCC1NCCOC21.Cl
CHEMBL1405538,5.8,CHEMBL4282,0,COc1ccc2[nH]cc(CCNc3ncnc4ccc(-c5ccccc5CN(C)C)cc34)c2c1
CHEMBL1426780,4.15,CHEMBL4282,0,Cc1ccc(NC(=O)CNC(=O)c2ccc3c(c2)OCO3)nc1
CHEMBL1611105,4.45,CHEMBL4282,0,O=C(NC(=S)Nc1ccc(Cc2ccncc2)cc1)c1ccccc1
CHEMBL383085,4.92,CHEMBL4282,0,FC(F)(F)c1ccnc(N2CCN(c3nc4cc(C(F)(F)F)ccc4[nH]3)CC2)c1
CHEMBL1342858,5.3,CHEMBL4282,0,C=CCn1c(SCc2csc(C)n2)nc2sc3c(c2c1=O)CCC(C)C3
CHEMBL1441614,5.35,CHEMBL4282,0,Nc1nnc(SCC(=O)c2ccc3ccccc3c2)s1
CHEMBL1459778,4.17,CHEMBL4282,0,C=C(C)C(=O)Nc1cccc(C2=NOC3(C2)C[C@H](C(N)=O)N(C(=O)C(c2ccccc2)c2ccccc2)C3)c1
CHEMBL1341091,4.65,CHEMBL4282,0,Cc1cc(C)c(C(=O)OCCNC(=O)c2cccnc2)cc1C
CHEMBL1507868,5.5,CHEMBL4282,0,COc1ccc(Nc2oc(-c3ccccc3F)nc2C#N)cc1
CHEMBL1484777,4.4,CHEMBL4282,0,O=C(Nc1nnc(-c2ccc3c(c2)CCCC3)o1)c1ccc(Cl)cc1Cl
CHEMBL1425849,4.85,CHEMBL4282,0,O=C(c1ccccc1)c1c[nH]c(C(=O)NNc2ccccc2)c1
CHEMBL1974157,5.1,CHEMBL4282,0,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccccc1
CHEMBL1988387,5.1,CHEMBL4282,0,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)csc23)cn1
CHEMBL4091942,5.3,CHEMBL4282,0,Clc1ccc2ncc(-c3ccc4[nH]ccc4c3)n2n1
CHEMBL493145,4.57,CHEMBL4282,0,CCOC(=O)c1sc(Nc2nc(N3CCN(C)CC3)cc(N3CCN(CCN(C)C)CC3)n2)nc1C
CHEMBL1338010,4.64,CHEMBL4282,0,CC(=O)c1ccc(S(=O)(=O)NC2CC(=O)N(c3ccc4c(c3)OCCO4)C2)cc1
CHEMBL1436776,4.7,CHEMBL4282,0,Cc1ccc(CNC(=O)c2ccc(N3Cc4ccccc4Oc4ncccc43)s2)cc1
CHEMBL1430506,5.3,CHEMBL4282,0,CCc1c(C)nc2cc(-c3cccc(Br)c3)nn2c1O
CHEMBL387167,5.72,CHEMBL4282,0,COc1cc2ncnc(N3CC[C@@H](Oc4ccc(C(C)(C)C)cc4)C3)c2cc1OC
CHEMBL1408359,4.45,CHEMBL4282,0,Cc1ccc(NC(=O)c2oc3ccccc3c2NC(=O)c2ccccc2C)cc1
CHEMBL1300628,4.54,CHEMBL4282,0,COc1cccc(NC(=O)Cn2c3ccccc3c3nc4n(c(=O)c32)CCS4)c1
CHEMBL1588468,4.69,CHEMBL4282,0,COCCn1nnnc1SCC(=O)c1ccccc1
CHEMBL12442,5.2,CHEMBL4282,0,Cc1onc(C(=O)O)c1CC(N)C(=O)O
CHEMBL1595634,4.6,CHEMBL4282,0,COC(=O)c1ccc(N2C(=O)CC(N(C)CCc3ccc(OC)c(OC)c3)C2=O)cc1
CHEMBL4066856,4.52,CHEMBL4282,0,CCOC(=O)C1=C(N)Oc2c(N)cc3nc4ccccc4nc3c2C1c1ccc(CC)cc1
CHEMBL1392677,4.8,CHEMBL4282,0,O=C(O)C1C2c3ccccc3C(c3ccccc32)C1C(=O)Nc1ccccc1
CHEMBL1530778,4.4,CHEMBL4282,0,COc1cc(N2C(=O)c3ccccc3C2=O)c(Cl)cc1C(=O)OCC(=O)NCc1ccco1
CHEMBL4456660,4.24,CHEMBL4282,0,CC(C)C[C@H](NC(=O)NCc1cn(-c2ccccc2COC(=O)c2cccc3ccccc23)nn1)C(=O)NO
CHEMBL1596716,5.14,CHEMBL4282,0,O=C(NC1CC(=O)N(c2ccc(F)cc2)C1)C(=O)c1c[nH]c2ccccc12
CHEMBL1404078,4.45,CHEMBL4282,0,N#Cc1c(-c2ccco2)ccn(Cc2ccc(F)cc2)c1=O
CHEMBL482116,5.46,CHEMBL4282,0,Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1
CHEMBL1504016,4.8,CHEMBL4282,0,CC(CC(=O)NCC1CCCO1)c1ccccc1
CHEMBL1796725,5.12,CHEMBL4282,0,N#Cc1ccc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)cc1
CHEMBL1334520,5.65,CHEMBL4282,0,Cc1ccc(C(=O)/C=C/C(=O)c2ccc(C)cc2)cc1
CHEMBL1257323,5.58,CHEMBL4282,0,O=C(O)c1cccc(OCC(O)CNC2CCN(c3ncnc4scc(-c5ccccc5)c34)CC2)c1
CHEMBL4278948,5.75,CHEMBL4282,0,CCN(Cc1ccncc1)C(=S)SCc1ccc(C(=O)Nc2ccccc2N)cc1
CHEMBL1586235,4.55,CHEMBL4282,0,O=C1c2sc3nc4n(c(=O)c3c2CCC1Br)CCCCC4
CHEMBL105285,4.6,CHEMBL4282,0,O=C1c2ccccc2N(COCc2ccccc2)S(=O)(=O)N1COCc1ccccc1
CHEMBL1433183,4.9,CHEMBL4282,0,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)Nc1sc2c(c1C(N)=O)CCC2
CHEMBL1076910,5.44,CHEMBL4282,0,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccc(F)cc1
CHEMBL424673,4.92,CHEMBL4282,0,Cc1cc(=O)oc2cc3oc4c(c3cc12)CCC4
CHEMBL1491488,5.55,CHEMBL4282,0,COc1ccc(NS(=O)(=O)c2ccc(O)c(NC(=O)c3ccc(S(=O)(=O)N4CCCCCC4)cc3)c2)cc1
CHEMBL3192443,4.55,CHEMBL4282,0,COc1cc(/C=N/NC(=O)CN(Cc2ccccc2)S(=O)(=O)c2ccc3c(c2)OCCO3)ccc1O
CHEMBL3765348,4.6,CHEMBL4282,0,COc1cc(/C=C/C(=O)C2=C(/C=C/c3ccc(O)c(OC)c3)C=C3Sc4ccccc4N3C2c2ccc(O)c(OC)c2)ccc1O
CHEMBL1609556,4.4,CHEMBL4282,0,Cc1cc2sc(C(=O)O)c(C)c2s1
CHEMBL1471945,4.76,CHEMBL4282,0,COCc1cc(O)n2c(-c3ccc(C)cc3)nnc2n1
CHEMBL600940,5.33,CHEMBL4282,0,O=C(NC1CC1)C1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1.O=C(O)C(F)(F)F
CHEMBL1321577,4.65,CHEMBL4282,0,O=C(Nc1cccc2ccccc12)N1CCN(c2ncccn2)CC1
CHEMBL1451802,4.88,CHEMBL4282,0,O=C(Cc1cccs1)Nc1ccc(N2CCOCC2)cc1
CHEMBL3211524,4.6,CHEMBL4282,0,CCOc1ccc(/C(CC)=N/NC(=O)C2(C)CC2(Br)Br)cc1
CHEMBL1453558,5.2,CHEMBL4282,0,CC(=O)N1CCCc2cc(S(=O)(=O)NC(C(=O)NC(C)c3ccccc3)C(C)C)ccc21
CHEMBL1380527,4.35,CHEMBL4282,0,Cc1nc(N2CCOCC2)nc(O)c1C(O)C(Cl)(Cl)Cl
CHEMBL148061,5.94,CHEMBL4282,0,COc1cc2nc(N(C)CCCCCCN(C)C(=O)c3cccc(CN4CCSC4)c3)nc(N)c2cc1OC
CHEMBL4228520,5.09,CHEMBL4282,0,Nc1ncc(-c2ccc(Br)cc2)n1CCCCCCn1c(-c2ccc(Br)cc2)cnc1N
CHEMBL1384430,4.35,CHEMBL4282,0,O=C(Nc1ccccc1Sc1ccccc1)C1CCCO1
CHEMBL1672548,5.73,CHEMBL4282,0,CC[C@H](C)n1cc(-c2ccc(C#N)cc2)c2ccc(NS(C)(=O)=O)cc21
CHEMBL2028055,4.79,CHEMBL4282,0,CCN(CC)CCNc1ncnc2c1[nH]c1ccc(Cl)cc12
CHEMBL4093622,5.17,CHEMBL4282,0,CC(=O)c1ccc(OCCCN2CCN(Cc3ccccc3)CC2)cc1O
CHEMBL1521264,5.0,CHEMBL4282,0,Cc1ccc(N2C(=O)C3C(c4ccccc4)(C2=O)C3(c2ccccc2)c2ccccc2)cc1
CHEMBL1447924,5.69,CHEMBL4282,0,O=C(Nc1ccc(F)cc1)c1sc2cc(C(F)(F)F)cnc2c1-c1cccs1
CHEMBL2385781,5.2,CHEMBL4282,0,Cc1ccc(/C=C2\CNCC3=C2NC(=S)NC3c2ccc(C)cc2)cc1
CHEMBL1459311,4.4,CHEMBL4282,0,CCOC(=O)C(=O)Nc1sc(C(=O)N2CCOCC2)c(C)c1C#N
CHEMBL280069,5.75,CHEMBL4282,0,COc1cc2cc(-c3ccncc3)cnc2cc1OC
CHEMBL3661204,5.99,CHEMBL4282,0,COc1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)ccc1O
CHEMBL1506490,4.5,CHEMBL4282,0,Cn1c(=O)c2c(nc(N3CCOCC3)n2CC(=O)C23CC4CC(CC(C4)C2)C3)n(C)c1=O
CHEMBL288959,4.8,CHEMBL4282,0,Nc1nc(O)cc(-c2ccccc2)n1
CHEMBL271380,4.77,CHEMBL4282,0,O=C(O)c1cnc(C(=O)CCc2ccc(-c3ccccc3)cc2)o1
CHEMBL1390000,4.6,CHEMBL4282,0,COc1ccc(/C=C/c2cc[n+](C(=O)Cc3ccccc3)cc2)cc1.[Cl-]
CHEMBL1554188,5.4,CHEMBL4282,0,CCN1C(=O)[C@H]2[C@@H](c3ccc(-c4ccc(C(C)=O)cc4)cc3)N3CCCC[C@@]3(C(=O)OC)[C@H]2C1=O.O=C(O)C(F)(F)F
CHEMBL397658,5.05,CHEMBL4282,0,O=C1O/C(=C\Cn2cc3cc(-c4ccc(Br)cc4)oc3nc2=O)C(OCc2ccccc2)=C1OCc1ccccc1
CHEMBL334384,5.44,CHEMBL4282,0,O=C(/C=C/c1ccc(F)cc1)c1c(O)cc(O)cc1O
CHEMBL475776,5.26,CHEMBL4282,0,NS(=O)(=O)Nc1nnc(-c2ccccc2)s1
CHEMBL1337497,4.83,CHEMBL4282,0,CC(C)(C)c1ccc(C(=O)NNC(=O)C(=O)N2CCCCC2)cc1
CHEMBL1385745,4.4,CHEMBL4282,0,COc1ccc(-c2noc(C3CCCN(S(=O)(=O)c4cccc(Cl)c4C)C3)n2)cc1OC
CHEMBL3110349,4.21,CHEMBL4282,0,COc1c(CC(=O)Nc2sc3c(c2C(=O)Nc2ccccn2)CCCCC3)sc2ccccc12
CHEMBL3349149,5.1,CHEMBL4282,0,C[C@]12CC[C@H]3[C@@H](CCC4NC(=O)C=C[C@@]43C)[C@@H]1CC[C@@H]2C(=O)c1ccc[nH]1
CHEMBL2314666,4.52,CHEMBL4282,0,CCCCn1c2cc(OCC(C)C)ccc2c2ccnc(C)c21
CHEMBL1173036,5.5,CHEMBL4282,0,O=C(O)c1ccccc1-c1ccccc1C(=O)Nc1ccc2c(c1)oc(=O)c1ccccc12
CHEMBL55952,5.42,CHEMBL4282,0,CC(C)=CCCC1=CCc2c(O)cc(C)c(O)c2C1
CHEMBL1412664,4.5,CHEMBL4282,0,Cc1ccc(-c2nn(-c3ccccc3)cc2CN(Cc2ccccc2)C(=O)CCC(=O)O)o1
